Age,EstimatedSalary,Gender,IsStudent,DailyInternetUsage,TimeSpentOnApp,Purchased
45,58114,Male,1,149,19.3,1
59,80546,Female,0,174,4.47,1
44,67995,Female,0,43,19.49,1
57,85222,Male,0,159,54.47,1
38,36851,Female,0,138,18.66,1
26,55811,Male,1,169,33.07,1
46,83485,Female,1,265,39.56,1
32,77302,Male,0,136,39.44,1
50,75572,Female,0,117,48.9,1
54,87881,Female,1,260,50.01,1
53,77574,Male,0,213,56.88,1
45,32545,Male,1,232,19.32,1
27,29003,Male,1,117,23.93,1
40,105470,Male,1,152,5.19,1
45,109604,Male,0,232,15.44,1
51,129051,Male,1,236,31.87,1
22,60200,Female,0,153,7.0,1
35,43935,Female,0,127,6.83,1
23,54364,Male,0,184,33.16,1
59,44758,Male,0,136,47.56,1
40,49299,Male,0,185,28.46,1
45,108097,Male,0,194,56.79,1
58,59545,Female,0,90,55.21,1
30,41697,Male,0,169,58.58,1
42,35688,Male,0,238,15.51,1
24,83361,Female,0,229,36.54,1
19,76383,Male,1,64,45.86,1
33,92089,Male,1,75,58.51,1
19,47531,Male,0,68,22.05,1
53,79939,Female,0,210,36.55,1
19,127916,Male,1,158,47.73,1
55,68852,Male,0,194,17.92,1
27,65373,Male,0,228,35.75,1
31,59585,Male,0,119,35.5,1
44,61472,Male,0,250,38.45,1
32,91995,Female,0,166,51.49,1
38,37736,Female,1,252,31.36,1
29,15000,Male,0,197,37.13,1
50,106003,Female,0,138,59.63,1
57,79905,Female,0,258,48.5,1
39,57366,Female,0,217,14.06,1
55,124947,Male,0,34,12.28,1
35,62856,Male,0,196,33.1,1
19,15770,Male,1,77,4.73,1
46,76484,Female,0,180,12.32,1
24,80994,Female,0,245,41.33,1
48,81529,Male,1,143,10.38,1
58,55454,Female,0,259,6.07,1
35,38408,Male,0,87,26.56,1
26,68291,Male,0,96,9.81,1
25,113238,Female,1,130,10.87,1
50,69121,Male,0,229,51.59,1
22,61025,Female,0,241,6.57,1
31,52427,Male,0,105,10.92,1
30,62333,Male,1,293,19.41,1
28,87356,Male,0,180,7.48,1
37,71306,Male,0,119,7.77,1
40,74184,Female,0,243,33.57,1
44,95916,Male,1,121,48.04,1
32,62897,Female,1,152,42.62,1
47,64593,Female,0,133,22.57,1
33,46605,Male,0,254,27.96,1
57,109794,Male,1,105,10.37,1
35,108148,Female,0,190,42.96,1
59,73011,Male,0,284,54.9,1
40,51946,Female,0,101,50.31,1
53,74376,Female,1,56,39.19,1
55,70161,Female,0,89,43.21,1
25,80062,Female,1,113,29.69,1
56,66455,Male,1,198,18.13,1
46,94111,Female,0,239,5.36,1
29,59398,Male,1,290,37.66,1
35,87082,Male,0,91,22.04,1
36,94330,Male,0,258,33.98,1
53,88486,Female,0,226,23.21,1
50,98062,Female,0,290,4.44,1
22,69989,Male,1,217,30.25,1
56,41252,Female,1,210,41.71,1
45,98353,Female,0,150,44.94,1
43,64853,Male,0,86,18.18,1
38,83809,Female,0,129,22.69,1
40,92830,Male,0,110,18.42,1
38,97374,Male,0,46,3.02,1
28,64849,Male,1,159,53.17,1
59,43673,Male,0,130,47.93,1
56,37768,Male,1,263,50.55,1
33,77629,Female,0,104,42.16,1
50,72657,Male,0,201,19.87,1
44,46966,Male,0,143,40.25,1
18,80283,Male,0,44,30.63,1
33,57622,Male,0,47,35.63,1
22,96158,Male,1,243,57.91,1
35,92871,Female,1,279,29.83,1
58,73723,Male,0,235,46.83,1
51,53231,Female,1,217,10.49,1
42,75821,Male,0,143,26.14,1
59,129039,Male,0,31,50.49,1
51,42943,Male,1,32,36.03,1
32,90302,Male,1,211,28.39,1
21,77228,Male,1,225,16.22,1
21,65929,Male,0,44,42.98,1
42,46569,Male,0,116,15.77,1
58,110744,Male,0,168,40.2,1
30,99220,Male,0,159,50.79,1
59,90205,Female,0,155,26.66,1
42,74754,Male,0,153,25.09,1
20,22213,Male,0,106,56.38,1
52,76055,Male,0,86,8.06,1
26,46947,Male,0,154,17.54,1
31,97598,Female,0,283,18.35,1
39,91328,Male,0,48,6.05,1
26,90782,Female,0,142,5.25,1
41,118927,Male,0,61,45.19,1
40,30874,Female,1,87,9.72,1
54,19292,Male,1,150,20.43,1
32,92525,Female,0,156,59.0,1
53,33312,Female,0,208,8.96,1
31,70747,Male,1,246,35.83,1
37,61792,Female,0,237,9.54,1
56,72165,Male,1,165,57.33,1
53,65726,Female,0,72,51.4,1
44,77469,Male,0,279,56.38,1
34,26435,Female,0,127,48.42,1
43,103802,Male,0,255,13.87,1
58,68918,Male,1,253,10.51,1
21,73718,Male,1,94,9.84,1
20,43829,Male,0,286,15.86,1
36,75711,Female,1,163,40.66,1
58,84434,Female,0,129,35.54,1
57,65434,Female,0,220,49.62,1
56,67587,Female,1,92,59.53,1
24,45063,Male,0,221,48.48,1
53,15000,Male,1,167,8.71,1
36,68505,Female,0,213,3.77,1
29,42295,Male,0,71,12.14,1
37,63038,Male,1,115,35.69,1
55,120277,Female,0,105,42.83,1
29,76399,Female,0,207,52.81,1
46,47264,Male,0,189,16.69,1
47,46738,Female,1,259,9.78,1
37,93176,Male,0,242,17.15,1
21,43341,Male,0,116,21.7,1
19,19610,Female,0,203,22.51,1
47,74610,Male,0,31,23.57,1
40,125051,Female,0,199,34.01,1
23,71337,Male,1,193,3.02,1
35,68948,Female,1,231,55.1,1
39,36863,Male,1,238,35.65,1
54,31725,Female,0,181,57.45,1
21,74169,Female,0,34,52.33,1
28,105262,Male,0,58,35.4,1
58,74626,Female,0,206,19.66,1
52,67002,Female,1,193,35.55,1
28,80354,Male,0,51,49.33,1
51,101617,Female,1,238,16.82,1
26,120999,Female,1,40,41.08,1
48,73517,Male,0,51,19.67,1
59,104930,Male,1,208,58.12,1
49,44958,Female,1,263,49.85,1
52,67475,Female,0,236,35.21,1
28,58369,Female,0,32,34.26,1
34,107437,Male,0,193,43.61,1
53,106217,Male,1,95,43.96,1
19,74412,Female,0,237,1.35,1
41,61387,Female,0,263,6.93,1
32,75064,Male,0,185,12.96,1
45,61268,Male,1,245,24.53,1
20,108804,Male,1,124,2.05,1
46,88767,Female,0,192,33.53,1
30,54475,Female,1,298,59.46,1
39,37072,Male,0,197,40.64,1
48,42549,Female,0,171,58.33,1
24,91500,Male,0,144,35.62,1
43,114189,Male,0,54,2.4,1
48,68085,Male,1,105,46.34,1
55,39031,Male,0,273,13.57,1
55,98751,Male,0,107,14.99,1
21,44266,Male,1,47,22.11,1
52,60305,Male,0,215,40.08,1
50,63179,Female,1,230,12.82,1
20,44018,Male,0,38,32.23,1
36,86014,Female,1,32,10.55,1
26,69277,Male,0,143,30.27,1
36,35468,Female,1,118,51.92,1
36,70604,Male,1,188,28.57,1
43,58122,Male,1,124,49.95,1
30,44612,Female,1,199,28.7,1
39,85205,Male,1,210,20.06,1
25,69794,Female,0,146,47.64,1
41,61776,Male,0,279,38.9,1
43,34258,Male,1,169,58.22,1
58,75491,Female,0,86,37.29,1
58,70079,Male,1,117,55.02,1
20,16771,Male,0,254,2.69,1
24,119353,Male,0,142,35.93,1
19,101307,Male,0,38,45.53,1
50,67403,Female,0,116,58.99,1
29,94501,Male,0,64,1.51,1
29,60455,Male,0,190,25.85,1
27,61449,Male,0,269,24.07,1
58,85645,Male,0,140,57.13,1
44,60431,Male,1,35,18.32,1
35,79432,Male,0,293,33.95,1
21,37258,Male,0,106,35.92,1
57,35604,Female,0,298,36.13,1
40,69669,Male,0,299,4.93,1
38,36349,Female,0,30,38.07,1
53,85091,Female,0,100,29.81,1
47,84497,Male,1,265,32.46,1
38,21542,Female,1,130,13.9,1
40,61219,Female,1,53,14.8,1
38,90162,Female,1,246,15.25,1
25,45832,Female,1,102,20.96,1
56,72309,Male,0,51,39.15,1
30,48854,Male,1,107,44.26,1
57,45147,Female,1,69,8.37,1
39,72660,Female,0,33,52.71,0
24,28870,Male,0,198,3.08,1
41,65269,Female,0,118,40.8,1
22,83307,Female,0,168,40.12,1
43,41837,Male,0,146,36.54,1
27,47681,Female,0,193,44.02,1
28,88855,Male,0,70,44.02,1
57,22173,Male,1,122,20.37,1
55,97472,Female,0,296,39.08,1
28,29768,Female,1,120,30.22,1
47,76591,Male,0,31,6.94,1
21,66992,Female,1,136,55.28,1
19,62114,Male,1,104,15.51,1
30,82472,Female,0,39,56.0,1
56,51934,Female,1,236,41.04,1
34,62431,Male,0,253,51.61,1
40,74080,Male,0,145,8.02,1
27,49767,Male,0,61,30.79,1
30,64868,Male,0,211,48.43,1
59,40963,Female,0,151,26.61,1
56,64822,Male,0,145,8.25,1
59,42091,Male,0,225,50.44,1
46,86085,Male,0,54,56.55,1
33,64872,Male,0,157,46.77,1
20,39408,Male,1,179,1.55,1
53,31226,Male,0,139,28.14,1
21,69751,Female,0,47,52.15,1
53,73427,Female,0,213,56.74,1
33,49523,Female,0,138,59.5,1
58,76438,Female,0,154,14.73,1
23,100045,Male,0,240,46.55,1
59,100499,Female,0,163,16.05,1
45,113945,Male,0,56,25.31,1
53,41004,Female,0,283,54.35,1
40,66419,Female,1,36,34.71,1
29,54677,Female,0,245,49.85,1
59,43523,Female,0,151,59.32,1
48,74897,Female,1,46,12.4,1
29,23303,Male,0,250,32.8,1
49,116435,Male,1,113,26.96,1
42,43137,Male,0,56,16.53,1
46,33048,Female,1,200,41.34,1
36,65114,Female,0,264,42.2,1
39,72360,Female,1,127,24.71,1
41,91785,Male,0,232,4.39,1
50,78447,Male,0,161,47.66,1
53,89053,Male,0,76,32.04,1
57,98186,Male,0,103,17.81,1
33,48873,Female,1,69,45.11,1
19,113987,Female,1,38,23.98,1
25,71617,Male,1,292,30.3,1
30,89551,Female,0,230,20.54,1
47,71259,Male,0,78,12.03,1
18,52034,Female,1,39,46.46,1
29,70414,Female,0,65,58.01,1
24,82395,Male,0,189,56.0,1
31,68733,Female,0,68,40.8,1
59,83907,Female,0,189,27.67,1
52,100616,Female,1,260,51.35,1
45,61802,Male,0,204,35.5,1
29,60978,Male,1,224,47.79,1
57,94016,Female,0,197,15.33,1
41,93150,Male,1,205,17.31,1
18,86296,Male,0,65,58.81,1
34,77909,Male,1,112,55.67,1
55,73256,Female,1,37,32.32,1
45,58044,Male,1,233,6.81,1
50,89270,Male,0,102,6.44,1
41,86171,Female,1,65,24.86,1
23,94895,Female,0,142,23.9,1
38,110519,Male,1,289,54.99,1
21,50185,Female,0,190,29.02,1
50,99226,Female,0,251,3.44,1
27,89004,Female,0,135,30.5,1
53,87903,Male,1,254,55.86,1
30,93966,Female,0,168,23.12,1
53,45116,Female,1,57,46.19,1
26,100066,Male,1,131,25.35,1
48,47115,Female,1,238,29.45,1
21,37825,Male,1,211,19.61,1
37,79249,Female,0,172,7.25,1
25,109334,Female,0,84,35.57,1
44,91353,Male,1,253,3.61,1
53,92651,Male,0,285,55.42,1
26,89053,Male,0,119,49.95,1
41,65913,Female,1,93,17.31,1
54,57740,Female,0,236,26.81,1
58,38994,Male,0,89,14.85,1
57,86276,Male,1,167,58.33,1
47,61870,Female,1,54,28.77,1
43,99425,Female,1,165,2.89,1
21,77515,Male,0,87,40.32,1
18,76015,Female,1,118,23.5,1
37,31367,Male,1,106,19.41,1
45,66530,Female,0,243,41.14,1
41,69698,Female,0,134,51.19,1
45,15000,Female,1,165,1.06,1
45,66363,Female,0,84,49.1,1
22,69671,Male,1,289,40.63,1
49,67781,Male,1,269,2.41,1
47,48927,Male,0,132,44.99,1
38,93948,Male,0,154,22.45,1
59,66124,Male,0,131,17.21,1
33,23768,Male,0,270,44.73,1
25,41915,Female,0,231,59.12,1
29,118242,Male,0,84,3.96,1
49,63357,Male,1,84,14.24,1
42,16439,Male,1,96,27.86,1
20,76234,Female,0,202,47.76,1
43,40732,Male,1,52,23.65,1
53,101013,Female,0,117,12.03,1
34,36542,Male,0,232,45.53,1
44,38553,Male,0,222,30.28,1
39,97194,Male,0,295,53.02,1
55,43418,Female,0,115,11.89,1
52,82970,Female,0,110,46.7,1
24,54634,Male,0,72,24.84,1
20,65053,Male,1,145,21.07,1
23,79343,Female,0,295,35.11,1
30,90056,Male,0,108,21.7,1
32,109363,Female,0,182,34.3,1
43,44456,Female,0,291,45.9,1
50,50576,Female,1,159,50.37,1
32,73461,Male,0,180,23.61,1
56,77795,Female,0,173,4.81,1
58,39418,Male,1,189,37.09,1
31,53465,Female,0,30,5.77,1
36,45748,Male,0,143,38.77,1
45,57484,Male,1,205,22.01,1
41,75372,Male,0,61,33.19,1
58,81597,Male,0,178,56.72,1
50,101155,Male,0,189,50.55,1
29,80665,Male,0,235,57.54,1
27,35433,Female,0,266,31.8,1
24,71771,Female,0,84,42.35,1
18,71977,Female,0,289,57.06,1
32,39784,Female,0,228,27.81,1
18,55300,Male,0,58,25.47,1
37,86132,Female,0,56,58.11,1
19,44466,Female,0,132,4.61,1
20,90912,Female,0,158,17.98,1
53,52959,Female,0,257,41.19,1
33,67391,Female,0,245,31.5,1
46,37857,Female,0,121,43.64,1
53,70315,Female,0,219,21.73,1
56,71719,Female,0,245,43.25,1
20,48837,Male,1,292,3.35,1
54,60904,Female,0,205,7.35,1
29,74271,Male,0,137,28.79,1
37,87746,Female,0,215,15.36,1
40,72181,Female,1,74,43.99,1
39,127692,Male,0,259,15.41,1
49,82646,Female,0,287,41.68,1
24,96052,Male,0,238,59.43,1
39,30988,Male,1,130,19.04,1
19,61818,Female,0,250,58.43,1
31,88600,Female,0,109,35.81,1
33,79531,Male,0,114,33.22,1
41,106710,Male,0,34,27.41,1
24,53774,Female,0,151,45.48,1
21,33737,Female,0,42,40.47,1
54,57951,Male,0,45,47.85,1
58,15774,Male,0,292,16.27,1
22,95871,Female,1,35,32.42,1
19,19230,Female,0,208,53.04,1
22,89091,Female,1,55,27.16,1
20,75486,Female,1,69,34.59,1
59,111041,Female,0,266,13.13,1
25,82309,Male,0,113,41.63,1
43,136184,Male,0,125,14.18,1
27,18218,Male,0,178,34.52,1
51,85519,Female,1,290,6.44,1
53,133045,Male,0,266,35.97,1
29,31521,Female,0,181,46.99,1
37,99694,Female,0,266,23.32,1
46,57826,Male,0,231,44.71,1
31,80811,Male,0,213,20.45,1
22,88991,Female,0,267,40.12,1
44,36732,Male,0,184,40.65,1
21,82884,Female,0,246,40.52,1
46,49528,Female,0,284,42.29,1
20,84965,Female,0,70,6.66,1
50,80956,Male,0,132,42.62,1
47,142472,Male,0,193,58.51,1
53,53464,Female,0,274,29.9,1
26,72058,Male,1,140,17.3,1
18,32619,Female,0,257,27.34,1
40,104288,Female,0,122,52.63,1
20,73528,Female,0,91,38.52,1
49,95279,Male,0,117,49.99,1
41,96929,Male,1,141,7.17,1
23,71163,Female,0,72,30.02,1
30,58192,Female,0,100,8.29,1
32,69392,Female,1,209,40.33,1
47,101649,Female,0,88,26.33,1
29,80099,Male,1,293,19.88,1
57,80578,Male,0,127,25.17,1
52,133131,Female,1,220,43.1,1
45,97704,Male,1,266,8.12,1
21,59801,Male,1,76,53.33,1
24,51259,Male,1,119,45.13,1
33,48563,Male,1,128,27.72,1
39,96337,Male,0,270,43.39,1
58,39655,Male,0,88,33.0,1
42,70484,Female,1,97,52.19,1
20,95512,Male,0,54,22.94,1
39,47300,Female,1,208,54.78,1
48,108389,Male,0,165,19.37,1
54,20308,Male,1,288,26.11,1
39,84785,Male,1,44,47.53,1
44,65091,Male,0,271,40.07,1
19,76820,Male,0,52,19.01,1
39,80399,Female,1,231,23.33,1
34,67832,Male,0,132,3.69,1
37,73069,Female,1,255,2.0,1
41,56609,Male,0,98,29.2,1
48,67017,Male,1,256,34.39,1
25,68973,Male,0,278,24.95,1
22,21066,Female,0,237,43.94,1
19,65359,Female,1,274,5.85,1
21,57587,Female,0,125,18.69,1
52,82791,Male,0,209,51.33,1
51,85825,Female,1,34,56.56,1
20,107764,Male,0,44,10.38,1
37,112568,Female,0,172,29.21,1
26,39642,Female,0,264,13.37,1
23,108349,Female,1,258,18.99,1
22,15000,Male,0,86,26.79,1
58,70226,Male,1,56,19.85,1
55,73748,Male,0,201,38.24,1
52,87355,Male,0,128,47.46,1
48,60752,Female,0,224,10.46,1
30,76484,Male,0,222,5.16,1
43,64915,Male,0,72,45.97,1
39,108841,Male,1,145,14.02,1
49,71549,Male,0,168,3.06,1
32,102499,Female,0,204,26.93,1
28,47849,Male,0,238,23.6,1
33,101273,Female,0,188,38.94,1
23,46996,Female,0,102,16.38,1
28,93371,Male,0,111,46.69,1
27,73035,Male,0,162,42.92,1
33,78093,Female,0,231,27.92,1
29,130628,Male,0,238,3.35,1
24,57682,Male,1,70,19.63,1
56,95684,Female,0,74,48.99,1
44,78433,Male,0,99,23.94,1
41,118854,Female,1,35,45.61,1
32,114811,Female,0,261,41.86,1
23,105557,Male,0,139,39.45,1
36,81293,Female,0,34,42.77,1
25,32771,Male,0,60,45.59,1
53,68854,Female,0,273,37.35,1
30,24052,Female,0,264,49.49,1
50,39760,Male,0,109,50.03,1
49,57244,Female,0,59,58.44,1
45,88429,Male,0,59,21.36,1
57,40404,Male,1,85,16.15,1
27,40908,Female,0,193,20.97,1
50,15000,Male,1,165,7.02,1
18,109654,Male,1,80,45.42,1
38,69579,Female,1,202,21.18,1
22,95322,Female,1,160,25.85,1
18,83886,Female,0,105,20.14,1
38,51930,Female,0,73,22.72,1
42,77315,Female,0,166,23.2,1
37,94604,Male,0,92,10.5,1
26,51287,Female,0,267,34.71,1
33,87969,Male,0,216,52.26,1
45,63342,Male,0,138,33.14,1
57,89529,Male,0,292,55.32,1
53,66793,Female,1,294,23.24,1
56,108520,Female,0,223,4.49,1
41,116960,Female,0,246,11.69,1
33,96391,Female,0,221,1.06,1
31,123161,Female,0,31,17.35,1
51,92542,Female,0,224,47.08,1
41,39095,Female,0,217,52.0,1
28,52053,Female,1,109,5.82,1
53,123738,Female,0,69,53.58,1
18,46008,Male,0,226,26.28,1
29,69910,Male,0,282,41.4,1
38,20189,Female,0,83,38.77,1
26,62260,Male,0,216,25.43,1
56,102015,Female,0,45,17.29,1
20,88782,Male,0,36,6.02,1
33,73455,Female,0,242,45.63,1
21,32643,Female,0,264,30.7,1
43,94322,Female,0,52,18.14,1
30,97236,Female,0,226,29.27,1
37,75267,Male,0,189,58.28,1
36,77789,Female,1,128,46.03,1
44,61641,Male,0,172,1.82,1
19,66952,Female,0,106,19.69,1
27,39349,Male,0,229,48.72,1
42,103035,Female,0,205,27.38,1
36,89745,Male,0,85,52.92,1
32,72413,Female,0,138,22.56,1
56,58158,Male,1,93,21.98,1
41,104972,Male,1,282,40.47,1
33,89894,Female,1,265,8.65,1
34,92052,Female,0,66,51.67,1
33,93687,Male,0,167,21.65,1
35,83079,Male,1,46,5.69,1
21,62974,Male,0,299,54.7,1
19,15000,Male,1,219,20.98,1
48,43671,Female,0,282,9.16,1
19,22282,Female,0,148,18.21,1
19,79865,Female,0,155,46.44,1
32,93917,Male,1,80,1.57,1
46,76160,Female,1,134,12.38,1
51,37467,Male,0,178,26.71,1
57,58392,Female,0,266,43.15,1
49,81996,Female,0,159,15.71,1
38,49139,Female,0,36,52.7,1
47,72345,Female,0,61,22.65,1
41,76476,Male,0,243,52.6,1
31,82275,Male,0,255,20.73,1
45,41197,Male,0,252,53.45,1
31,105506,Female,1,174,55.43,1
51,80019,Male,0,269,51.4,1
31,62690,Female,0,126,1.41,1
42,68845,Male,1,45,24.81,1
29,115627,Female,0,215,51.68,1
58,55724,Male,0,182,44.62,1
57,53443,Female,1,238,59.13,1
37,71856,Male,0,108,34.55,1
59,34306,Female,0,245,41.41,1
24,118110,Male,0,51,35.56,1
32,42044,Male,0,207,59.26,1
26,86869,Male,1,96,59.71,1
21,74059,Female,1,115,32.86,1
48,68651,Female,0,264,47.74,1
40,82100,Female,1,235,1.61,1
23,53745,Female,0,141,27.64,1
45,86203,Male,0,43,29.97,1
29,47596,Female,0,138,39.44,1
39,48758,Male,0,150,52.37,1
41,40001,Female,0,285,28.59,1
51,62342,Female,0,140,58.08,1
36,72319,Male,0,272,26.41,1
41,84828,Male,0,152,17.61,1
37,59482,Female,0,54,21.25,1
51,75369,Male,1,101,40.52,1
44,67778,Male,1,160,3.71,1
46,81016,Female,1,240,12.46,1
18,52254,Male,1,201,27.84,1
53,82172,Female,0,52,33.75,1
56,54455,Male,0,109,35.4,1
24,80594,Male,1,299,55.75,1
37,61699,Female,1,52,2.73,1
37,92350,Female,0,291,1.5,1
42,77284,Male,0,152,38.97,1
38,99495,Female,0,88,58.66,1
26,82317,Female,0,52,53.47,1
44,67714,Female,1,272,24.35,1
45,97193,Male,0,245,46.87,1
42,32809,Male,1,65,55.56,1
53,69529,Female,0,230,39.83,1
51,68316,Male,1,92,10.68,1
19,77450,Male,0,185,44.7,1
26,47683,Male,1,118,8.28,1
36,90788,Male,1,161,50.01,1
32,107093,Female,1,85,13.72,1
38,68770,Male,0,180,25.53,1
33,60507,Female,1,99,10.27,1
19,80893,Male,1,199,36.13,1
43,47874,Male,0,125,30.26,1
46,57623,Female,1,31,23.88,1
50,59847,Female,0,33,57.67,1
51,57648,Female,0,235,10.26,1
44,63904,Male,0,85,45.93,1
24,88152,Male,0,286,37.38,1
32,62323,Male,1,153,48.69,1
34,69962,Female,1,167,37.55,1
26,49307,Male,0,297,54.5,1
30,94758,Male,0,263,16.34,1
49,46669,Female,0,114,57.54,1
19,85821,Male,0,281,12.49,1
49,78370,Female,0,213,59.17,1
37,15000,Male,0,175,44.53,1
36,43307,Female,0,197,52.59,1
44,80455,Male,1,58,42.88,1
53,64063,Male,0,104,28.45,1
47,69177,Female,0,224,4.49,1
28,60302,Male,0,240,3.36,1
33,49270,Female,0,128,58.77,1
43,130508,Female,0,188,46.45,1
47,83817,Female,0,36,55.11,1
19,94455,Female,0,169,20.29,1
51,39517,Male,0,146,5.86,1
58,67381,Female,0,70,53.23,1
39,80247,Male,1,145,11.04,1
48,46492,Male,1,215,11.72,1
38,71335,Female,0,153,57.13,1
53,93129,Female,1,282,8.85,1
57,71570,Male,0,267,49.37,1
40,75151,Male,0,206,3.39,1
43,94958,Male,0,132,39.04,1
35,60759,Female,1,73,12.57,1
32,94280,Male,0,168,7.32,1
51,61672,Male,0,125,51.98,1
39,37326,Male,0,113,4.43,1
45,85078,Female,0,41,46.5,1
24,92569,Female,0,214,24.98,1
57,30882,Male,0,190,12.9,1
59,41529,Female,0,132,40.34,1
41,43717,Female,0,217,24.42,1
52,36978,Female,0,173,46.77,1
30,82596,Female,0,273,35.28,1
30,80179,Female,0,192,37.82,1
48,58797,Female,0,277,1.54,1
36,35781,Male,0,217,44.89,1
46,59889,Female,1,296,2.46,1
39,89815,Male,0,129,24.36,1
58,99968,Male,0,122,58.38,1
38,16293,Male,0,99,37.17,1
33,35439,Female,1,264,45.57,1
47,94891,Female,1,84,1.9,1
22,110937,Female,1,88,15.46,1
58,83839,Female,1,60,10.37,1
58,39416,Male,1,269,40.69,1
23,46479,Male,0,208,19.25,1
38,70043,Female,0,201,52.79,1
59,59376,Female,0,133,51.44,1
28,68184,Female,1,137,5.2,1
41,68291,Female,0,211,37.95,1
45,86759,Female,0,244,22.15,1
32,51322,Female,1,187,21.95,1
56,78056,Female,1,77,11.94,1
57,46747,Male,1,231,18.26,1
36,60824,Female,1,151,29.35,1
34,65552,Male,0,271,51.12,1
20,70753,Female,0,158,27.25,1
20,33858,Female,0,56,50.17,1
56,40995,Male,0,170,4.98,1
45,60041,Female,0,295,55.24,1
48,98925,Female,0,112,43.58,1
59,57830,Female,0,33,29.04,1
25,15000,Female,0,292,24.66,1
34,84746,Female,0,59,56.89,1
52,74734,Female,0,88,51.47,1
53,54392,Male,0,178,27.79,1
44,72836,Male,0,148,28.61,1
57,103189,Female,0,104,36.51,1
50,66307,Male,0,125,58.8,1
28,56560,Female,1,172,19.14,1
38,54262,Female,1,176,58.76,1
23,58840,Male,1,55,15.02,1
38,51285,Female,0,295,28.09,1
45,69967,Female,0,116,7.1,1
34,109319,Male,0,49,21.73,1
35,58353,Female,1,211,59.61,1
28,41125,Male,0,178,26.7,1
42,36583,Female,0,128,51.42,1
47,26071,Female,0,226,17.77,1
42,53878,Female,1,290,52.66,1
24,50939,Male,0,256,32.47,1
54,72635,Male,0,102,27.27,1
44,113598,Male,0,133,19.82,1
43,81702,Female,0,214,23.36,1
30,88286,Female,0,99,45.84,1
41,110137,Male,1,94,51.41,1
29,30906,Male,1,65,36.1,1
31,96903,Female,1,148,43.61,1
26,98586,Male,0,236,52.64,1
48,50184,Male,1,248,17.49,1
21,84811,Female,1,185,46.64,1
36,31716,Female,1,256,30.96,1
18,52082,Male,0,225,17.86,1
46,111620,Male,1,71,50.51,1
23,61844,Female,0,130,8.03,1
18,55107,Male,0,75,28.75,1
42,44497,Female,0,262,2.49,1
44,71026,Male,0,77,10.84,1
39,42270,Female,0,144,5.51,1
34,48593,Male,0,99,39.05,1
46,104089,Male,0,264,27.1,1
20,43443,Female,0,54,27.15,1
34,15000,Female,0,192,17.85,1
19,58920,Male,1,281,34.8,1
49,93412,Female,1,94,27.48,1
39,42050,Female,0,155,43.52,1
56,55274,Male,0,151,26.24,1
50,117993,Female,0,250,28.29,1
39,91300,Female,0,147,47.09,1
21,54746,Female,0,225,42.31,1
55,73921,Male,1,239,46.41,1
30,73988,Female,0,251,23.44,1
40,33839,Female,1,204,54.66,1
30,54212,Male,0,75,46.1,1
37,82856,Male,0,219,32.51,1
50,41137,Male,0,93,39.08,1
51,65706,Male,0,121,2.91,1
55,18381,Female,0,268,11.57,1
46,101734,Male,0,168,23.8,1
49,129281,Male,0,91,5.04,1
28,76380,Female,1,197,50.44,1
35,55600,Female,0,159,22.0,1
38,15000,Male,1,146,32.21,1
29,83702,Female,0,179,20.47,1
56,89406,Female,0,115,39.79,1
37,78148,Female,0,191,34.83,1
24,99456,Female,0,219,4.25,1
44,80165,Female,0,50,50.72,1
24,56580,Female,0,290,12.4,1
19,25934,Female,1,146,14.33,1
50,76915,Female,1,34,37.17,1
38,38962,Male,0,244,5.63,1
46,83004,Female,0,296,29.41,1
49,109259,Male,0,79,39.45,1
29,113205,Female,1,128,35.1,1
30,24781,Male,1,84,20.72,1
56,97926,Male,0,273,31.93,1
57,83353,Male,1,235,1.39,1
20,73835,Male,0,153,16.19,1
56,62427,Female,0,229,12.04,1
25,30506,Male,0,231,32.19,1
19,64786,Female,0,203,53.79,1
23,87685,Male,0,281,28.21,1
58,79883,Male,1,104,36.55,1
32,58829,Male,0,100,14.22,1
29,82004,Male,1,279,14.15,1
58,111065,Female,0,93,44.33,1
49,96207,Female,0,70,31.04,1
23,66332,Female,0,136,28.52,1
44,60441,Female,0,148,28.65,1
30,65261,Female,0,131,2.7,1
40,47454,Male,0,32,9.2,1
27,90951,Female,0,288,55.23,1
31,85598,Female,1,194,3.62,1
20,50314,Female,0,181,43.8,1
29,92695,Male,0,62,47.5,1
42,91466,Female,1,297,45.58,1
18,90393,Male,0,197,31.06,1
49,82855,Male,0,296,10.93,1
41,29169,Female,0,140,42.33,1
59,98884,Male,0,113,10.0,1
26,21801,Female,0,85,39.33,1
18,47242,Female,0,127,51.82,1
59,91132,Male,0,134,9.83,1
56,86992,Female,1,196,43.3,1
27,65783,Female,0,132,45.31,1
58,55149,Male,1,87,26.6,1
47,96799,Male,0,245,56.28,1
22,90477,Male,1,134,39.66,1
21,63639,Male,0,32,44.47,1
25,15000,Male,0,71,54.2,1
33,50945,Male,1,79,17.03,1
18,68800,Female,0,178,7.62,1
32,113176,Male,1,80,15.79,1
41,95217,Female,0,49,32.66,1
32,53095,Male,1,264,5.18,1
23,87953,Female,0,165,36.37,1
19,88090,Female,0,271,47.11,1
22,59311,Male,0,130,40.93,1
56,105417,Female,0,247,31.98,1
58,44275,Male,0,232,31.59,1
51,78310,Male,0,225,17.88,1
